mmsi,event_id,flag,nearest_ais_km,unmatched,vessel_class,size_category,speed_knots,heading,turn_off,turn_on,lat,lon,label
235369298,15572,UK,41.3,False,bulk_carrier,large,11.4,142.3,2024-11-18T18:00:00,2024-11-18T18:06:00,36.6684,22.3718,0
563758969,6491,Singapore,138.0,True,fishing,small,7.1,140.4,2024-03-24T23:00:00,2024-03-25T01:25:27.648639,30.5338,-6.8873,0
565181912,12834,Singapore,3.2,False,tanker,medium,9.0,117.6,2024-01-04T08:00:00,2024-01-04T11:07:56.076423,53.0212,-10.472,0
218217684,16486,Germany,20.6,False,tanker,medium,8.0,212.6,2024-08-23T21:00:00,2024-08-23T22:40:17.674827,31.4365,-7.5954,0
414225873,15460,China,74.3,False,fishing,VLCC,8.2,157.3,2024-11-04T20:00:00,2024-11-04T20:06:00,71.5416,40.8138,0
239296612,11208,Greece,40.8,False,passenger,medium,17.6,269.4,2024-07-13T19:00:00,2024-07-13T22:32:46.277018,50.9388,-30.7131,0
440285267,3683,South Korea,65.5,False,cargo,medium,5.8,122.1,2024-12-21T18:00:00,2024-12-21T21:45:53.744156,51.392,-19.4181,0
413084511,3577,China,61.3,False,container,large,10.5,268.0,2024-07-22T00:00:00,2024-07-22T05:06:11.963612,15.7743,70.2982,0
431501016,5050,Japan,65.0,False,tanker,small,4.7,114.1,2024-11-16T20:00:00,2024-11-16T20:06:00,49.048,-26.0033,0
219596723,1181,Denmark,36.1,False,tanker,large,12.1,42.3,2024-08-02T07:00:00,2024-08-02T14:16:31.953126,37.96,25.3308,0
413400439,381,China,2.1,False,container,small,15.6,16.8,2024-01-29T11:00:00,2024-01-29T11:06:00,38.021,6.8101,0
564626233,14479,Singapore,2.0,False,bulk_carrier,small,4.8,184.6,2024-08-30T01:00:00,2024-08-30T01:06:00,12.6491,112.3096,0
626919611,6504,Gabon,103.8,False,tanker,medium,6.1,82.8,2024-04-22T09:00:00,2024-04-22T13:10:51.898192,46.184,38.3102,0
303818845,3984,USA,24.2,False,fishing,medium,4.5,89.4,2024-06-14T16:00:00,2024-06-14T18:25:26.965851,48.6178,-39.3002,0
613729793,3455,Cameroon,2.0,False,tanker,small,9.3,292.4,2024-10-10T11:00:00,2024-10-10T11:06:00,21.1046,74.3029,0
219887439,3155,Denmark,47.1,False,tanker,VLCC,8.1,25.2,2024-06-12T00:00:00,2024-06-12T05:03:08.633746,-1.4597,-1.7679,0
235547912,8404,UK,45.4,False,bulk_carrier,large,15.7,202.1,2024-01-28T20:00:00,2024-01-28T23:14:27.826315,3.1552,79.8279,0
616998533,6173,Comoros,32.7,False,container,medium,9.7,326.1,2024-05-08T21:00:00,2024-05-08T21:23:34.797411,46.3729,40.3347,0
616370122,19644,Comoros,100.9,False,container,small,9.9,249.1,2024-10-22T06:00:00,2024-10-22T13:08:05.126229,-2.2669,70.2711,0
211471369,193,Germany,10.0,False,tanker,large,4.2,46.3,2024-12-13T08:00:00,2024-12-13T08:37:55.905815,-7.3524,73.5016,0
674727033,5429,Tanzania,127.8,True,tanker,VLCC,4.1,46.2,2024-03-31T08:00:00,2024-04-01T23:25:22.640530,36.6833,22.9084,1
674848532,2702,Tanzania,90.4,False,bulk_carrier,medium,8.3,17.9,2024-11-28T22:00:00,2024-11-29T00:04:08.238664,36.5778,22.8626,0
674784226,3787,Tanzania,123.1,True,tanker,VLCC,4.2,302.3,2024-12-10T18:00:00,2024-12-11T16:56:50.277656,13.3081,119.7211,1
338455092,19760,USA,50.8,False,container,small,5.2,105.1,2024-08-30T20:00:00,2024-08-30T20:06:00,-2.1098,-18.7702,0
636698024,1785,Liberia,258.4,True,tanker,small,3.0,335.4,2024-07-27T00:00:00,2024-07-28T02:52:29.644675,36.0572,-5.1528,1
565737105,628,Singapore,61.2,False,other,small,15.1,336.4,2024-05-15T11:00:00,2024-05-15T11:06:00,35.7571,-5.5764,0
674221741,10390,Tanzania,101.4,False,cargo,medium,0.2,348.7,2024-10-19T03:00:00,2024-10-19T05:21:13.975552,38.2031,23.6208,0
538315444,4684,Marshall Islands,116.8,False,tanker,large,6.6,186.7,2024-04-04T16:00:00,2024-04-05T08:21:43.919334,37.2943,35.2778,1
564182685,3558,Singapore,94.1,False,bulk_carrier,medium,8.8,263.4,2024-10-26T21:00:00,2024-10-26T21:21:25.036877,34.3856,17.1167,0
511292375,19297,Palau,23.8,False,tanker,medium,9.1,88.0,2024-07-05T14:00:00,2024-07-05T21:20:23.108124,36.5382,0.0631,0
563455598,2039,Singapore,206.6,False,tanker,large,5.4,343.6,2024-09-25T04:00:00,2024-09-25T20:12:15.887360,45.1581,37.095,1
258501059,2793,Norway,92.7,False,tanker,large,8.8,188.8,2024-01-31T09:00:00,2024-01-31T09:06:00,34.501,3.8604,0
258161466,12793,Norway,2.0,True,container,medium,14.1,241.6,2024-10-24T21:00:00,2024-10-24T21:56:03.807560,50.0184,-8.8493,0
241249899,17040,Greece,51.4,True,container,large,16.3,198.7,2024-06-02T11:00:00,2024-06-02T15:11:54.188640,11.603,-13.3124,0
303247604,5947,USA,49.9,False,container,large,14.7,234.9,2024-08-27T17:00:00,2024-08-27T20:02:43.237916,30.7361,-12.3022,0
257523515,18405,Norway,41.4,False,cargo,medium,0.0,332.7,2024-10-24T23:00:00,2024-10-24T23:06:00,-3.7697,3.8118,0
234647223,1388,UK,26.8,False,other,large,3.3,215.0,2024-01-31T23:00:00,2024-02-01T03:50:04.235109,-1.8853,-9.1894,0
616344257,3341,Comoros,222.2,True,tanker,VLCC,6.0,53.2,2024-08-30T01:00:00,2024-08-30T01:30:00,36.5081,22.9067,1
232999830,12549,UK,73.5,False,other,medium,9.2,282.7,2024-06-25T07:00:00,2024-06-25T09:04:46.381786,36.5755,-4.0133,0
414702875,17574,China,50.4,False,cargo,small,6.4,324.0,2024-02-13T18:00:00,2024-02-13T21:11:05.154588,19.5786,62.3332,0
616712603,5912,Comoros,224.7,True,tanker,medium,3.6,243.5,2024-11-19T06:00:00,2024-11-20T20:42:35.434393,25.6888,57.3758,1
431656423,17743,Japan,2.5,False,cargo,small,11.7,105.2,2024-08-24T23:00:00,2024-08-25T01:41:10.384592,20.4284,73.215,0
232630371,14529,UK,111.6,False,tanker,small,10.4,54.8,2024-08-17T04:00:00,2024-08-17T09:45:31.648214,48.2771,-25.5547,0
674790613,2026,Tanzania,37.5,False,container,medium,16.1,204.5,2024-04-08T13:00:00,2024-04-08T14:11:53.943932,2.7436,-7.3779,0
511045832,2032,Palau,224.2,False,tanker,large,2.8,15.2,2024-07-18T07:00:00,2024-07-18T11:01:55.385573,35.7712,13.7023,1
636283860,10709,Liberia,26.1,False,tanker,large,6.6,14.0,2024-08-10T08:00:00,2024-08-10T08:19:26.359112,15.1245,65.8008,0
241576715,747,Greece,40.9,False,bulk_carrier,small,9.0,225.2,2024-02-06T15:00:00,2024-02-06T15:06:00,45.7098,-9.2402,0
220120339,6267,Denmark,42.4,True,tanker,small,2.8,335.3,2024-06-14T08:00:00,2024-06-14T08:06:00,33.5069,26.4869,0
613500822,8839,Cameroon,2.0,False,container,small,3.8,280.8,2024-04-23T16:00:00,2024-04-23T16:06:00,3.5132,-7.1585,0
257419019,7495,Norway,110.1,False,tanker,medium,12.7,275.9,2024-05-27T01:00:00,2024-05-27T01:06:00,32.0792,-25.7412,0
412068175,1080,China,151.1,False,fishing,VLCC,5.3,5.8,2024-12-05T23:00:00,2024-12-06T22:31:19.215294,52.1431,137.9064,1
613333150,12122,Cameroon,84.2,False,cargo,large,14.0,66.7,2024-05-01T18:00:00,2024-05-02T00:36:24.407373,16.15,68.9153,0
412656873,8963,China,2.0,False,cargo,large,12.4,186.7,2024-07-11T23:00:00,2024-07-11T23:59:57.331560,35.401,5.3464,0
257347123,16976,Norway,51.4,False,bulk_carrier,small,13.8,310.8,2024-03-26T06:00:00,2024-03-26T06:06:00,34.3662,32.0519,0
412482385,11238,China,48.3,True,tanker,large,7.8,182.7,2024-11-25T18:00:00,2024-11-25T18:06:00,19.1787,118.6268,0
303612448,15495,USA,4.2,False,bulk_carrier,medium,5.7,199.5,2024-11-16T22:00:00,2024-11-16T23:20:24.577954,1.9724,2.2716,0
219432507,11715,Denmark,81.8,False,container,medium,1.3,208.9,2024-12-29T22:00:00,2024-12-29T22:06:00,11.6476,112.8115,0
636164778,13157,Liberia,57.3,False,bulk_carrier,small,12.6,317.9,2024-03-11T00:00:00,2024-03-11T02:17:45.310481,52.2894,-38.2361,0
240196023,5650,Greece,237.1,True,tanker,VLCC,1.8,90.3,2024-03-28T10:00:00,2024-03-30T14:33:24.217807,74.5741,43.405,1
257865547,8812,Norway,26.1,False,tanker,large,15.1,237.8,2024-10-18T09:00:00,2024-10-18T09:06:00,8.2014,-9.3063,0
218803675,15300,Germany,2.0,False,cargo,medium,8.8,73.3,2024-01-11T14:00:00,2024-01-11T14:06:00,13.7508,57.9723,0
440073245,8018,South Korea,108.2,False,tanker,large,12.1,0.7,2024-02-28T17:00:00,2024-02-28T17:06:00,-1.1717,72.8058,0
511683146,3863,Palau,178.5,True,tanker,VLCC,1.0,123.3,2024-09-28T05:00:00,2024-09-28T11:59:18.647809,38.382,-21.7041,1
353644703,2937,Panama,180.1,True,tanker,medium,3.3,165.7,2024-09-09T01:00:00,2024-09-09T22:14:46.473383,43.9363,138.9492,1
338576267,3918,USA,226.7,True,tanker,VLCC,2.5,19.7,2024-03-23T19:00:00,2024-03-24T06:49:21.680694,37.9488,-25.5585,1
511770507,1690,Palau,114.6,True,cargo,large,5.3,180.2,2024-08-15T00:00:00,2024-08-15T15:27:49.118795,-2.9945,59.3917,1
441802644,7859,South Korea,2.0,False,tanker,medium,9.9,245.7,2024-06-30T01:00:00,2024-06-30T04:32:34.979169,3.6115,55.8044,0
441513908,306,South Korea,188.5,False,tanker,VLCC,5.8,56.5,2024-12-15T19:00:00,2024-12-16T03:11:21.477192,51.8824,-34.6248,1
538277125,4057,Marshall Islands,134.3,False,tanker,large,4.6,238.6,2024-02-17T13:00:00,2024-02-17T20:58:59.650584,20.4287,106.6329,1
258234957,13336,Norway,60.7,False,fishing,medium,11.6,1.6,2024-07-21T14:00:00,2024-07-21T14:58:06.406715,-2.4997,50.826,0
431472500,12895,Japan,83.9,False,passenger,VLCC,11.8,35.9,2024-01-18T12:00:00,2024-01-18T13:28:46.315949,13.4075,-12.7024,0
368168409,19270,USA,2.0,False,container,large,13.7,322.9,2024-06-24T04:00:00,2024-06-24T04:06:00,14.1919,110.1144,0
613563091,3349,Cameroon,64.6,False,bulk_carrier,medium,9.1,287.2,2024-03-06T01:00:00,2024-03-06T05:26:04.947035,33.4736,10.7757,0
637687035,11127,Liberia,104.2,False,tanker,medium,8.3,142.4,2024-10-15T05:00:00,2024-10-15T06:55:05.371468,36.9668,21.9494,0
239415191,3218,Greece,39.9,False,tanker,small,4.7,83.7,2024-05-12T10:00:00,2024-05-12T14:29:15.085519,25.0155,57.4084,0
259570809,2314,Norway,120.5,False,tanker,large,5.8,157.4,2024-07-20T05:00:00,2024-07-20T21:07:17.408298,31.8249,25.3081,1
258220881,17329,Norway,67.1,False,bulk_carrier,medium,13.7,132.6,2024-03-30T06:00:00,2024-03-30T06:42:28.645485,-2.7264,62.337,0
367831716,14158,USA,37.0,False,tanker,large,3.8,200.7,2024-09-27T15:00:00,2024-09-27T17:31:03.600735,0.5757,118.3751,0
413503546,15490,China,41.9,False,cargo,medium,17.5,182.4,2024-12-27T05:00:00,2024-12-27T05:48:44.988768,5.885,79.6665,0
564961891,18020,Singapore,104.1,False,tanker,large,7.7,332.1,2024-11-10T11:00:00,2024-11-10T11:06:00,6.9752,106.4345,0
258196451,2542,Norway,18.8,False,bulk_carrier,small,13.4,325.0,2024-09-24T08:00:00,2024-09-24T08:06:00,34.9417,-13.737,0
356581058,2063,Panama,198.8,False,tanker,VLCC,7.5,79.7,2024-06-14T00:00:00,2024-06-14T23:17:20.037278,46.4097,40.779,1
414804644,6471,China,209.8,True,tanker,large,3.0,153.0,2024-08-31T04:00:00,2024-09-01T15:37:19.272806,5.2017,-0.4674,1
613571790,10912,Cameroon,68.2,False,fishing,medium,3.9,203.7,2024-05-17T20:00:00,2024-05-17T21:50:36.679961,2.2116,2.6499,0
538687661,6478,Marshall Islands,180.7,True,tanker,VLCC,6.4,172.1,2024-12-22T10:00:00,2024-12-23T15:36:56.389680,0.0139,108.5278,1
211184940,13463,Germany,23.1,False,tanker,VLCC,10.9,5.0,2024-06-09T06:00:00,2024-06-09T06:34:39.728390,48.7423,-22.4571,0
636761894,5453,Liberia,274.2,True,tanker,large,7.7,124.4,2024-05-23T22:00:00,2024-05-24T22:32:40.148042,36.7461,22.7921,1
440259005,4791,South Korea,16.9,True,tanker,VLCC,4.8,302.5,2024-07-06T23:00:00,2024-07-06T23:06:00,30.4308,0.0711,0
413476416,18186,China,35.0,False,passenger,small,11.4,167.3,2024-08-14T23:00:00,2024-08-14T23:06:00,4.6471,0.9214,0
414100828,3418,China,43.0,False,tanker,medium,18.3,22.5,2024-03-10T03:00:00,2024-03-10T08:49:28.478095,21.6613,77.0312,0
511273388,4271,Palau,106.0,False,tanker,medium,3.9,102.1,2024-11-02T06:00:00,2024-11-02T17:37:34.160238,68.3035,29.8411,1
219119329,2043,Denmark,43.3,False,tanker,large,12.2,320.0,2024-05-07T21:00:00,2024-05-07T21:06:00,11.657,-11.0309,0
368236715,17986,USA,29.2,False,tanker,medium,14.3,92.1,2024-11-13T18:00:00,2024-11-13T18:06:00,13.6779,4.8941,0
616285663,2607,Comoros,2.0,False,tanker,VLCC,11.0,42.5,2024-06-08T03:00:00,2024-06-08T03:06:00,3.9729,117.5239,0
616312021,17443,Comoros,78.0,False,cargo,VLCC,16.2,75.3,2024-04-14T09:00:00,2024-04-14T10:58:50.317722,43.0539,-19.6128,0
412223930,14844,China,73.7,False,cargo,medium,13.8,3.9,2024-03-02T03:00:00,2024-03-02T05:21:51.418213,33.5385,18.2045,0
563596101,10484,Singapore,58.7,False,bulk_carrier,small,8.6,29.4,2024-03-05T20:00:00,2024-03-05T20:58:35.580346,44.3089,36.1453,0
564868772,3366,Singapore,144.3,True,cargo,large,0.0,337.1,2024-05-17T09:00:00,2024-05-18T23:57:22.348875,34.5668,-27.241,1
441357690,12566,South Korea,126.2,True,container,small,13.3,304.3,2024-01-14T19:00:00,2024-01-14T22:13:31.419121,14.8652,58.7592,0
259843636,5516,Norway,268.4,True,tanker,large,6.3,217.6,2024-12-12T13:00:00,2024-12-13T03:35:33.324364,35.7446,-5.1897,1
563449808,5293,Singapore,77.8,False,tanker,medium,11.8,321.2,2024-05-10T15:00:00,2024-05-10T15:06:00,-2.5229,3.927,0
414502238,19939,China,4.2,True,container,small,7.8,178.2,2024-01-26T10:00:00,2024-01-26T16:57:19.202460,42.7256,-5.9278,0
626952013,8822,Gabon,56.1,False,cargo,medium,14.3,62.9,2024-02-13T19:00:00,2024-02-14T01:34:54.453869,45.1786,-7.8243,0
674697284,2396,Tanzania,291.8,True,tanker,medium,3.8,26.3,2024-10-11T20:00:00,2024-10-13T04:54:11.113229,72.6098,53.7203,1
413460708,14235,China,74.3,False,bulk_carrier,small,16.8,244.3,2024-10-24T20:00:00,2024-10-24T21:58:03.177694,49.6873,144.4591,0
636042922,5507,Liberia,199.1,False,tanker,VLCC,7.3,28.3,2024-07-08T15:00:00,2024-07-09T04:57:43.210475,52.1074,131.4924,1
674222808,12066,Tanzania,11.1,True,container,small,7.8,228.2,2024-05-07T22:00:00,2024-05-08T02:46:50.465799,30.1703,27.2886,0
413162469,925,China,202.1,True,tanker,large,8.0,135.1,2024-12-19T15:00:00,2024-12-19T15:30:00,44.6616,37.8608,1
367280241,1646,USA,92.2,True,cargo,large,13.6,222.7,2024-12-06T02:00:00,2024-12-06T02:06:00,33.6697,-1.2585,0
241335499,15665,Greece,38.1,False,passenger,large,12.3,352.1,2024-09-03T17:00:00,2024-09-03T23:27:30.571448,73.2066,38.6279,0
241276824,5582,Greece,2.0,False,cargo,small,8.9,97.1,2024-10-21T22:00:00,2024-10-22T00:18:30.449412,42.5906,-10.4392,0
431128234,11249,Japan,32.6,False,fishing,medium,14.1,207.4,2024-07-17T21:00:00,2024-07-17T23:27:04.336457,21.3009,108.5294,0
671678328,5218,Togo,17.7,False,cargo,small,7.7,258.4,2024-07-21T03:00:00,2024-07-21T09:27:14.360133,12.5556,1.0449,0
636467128,2183,Liberia,66.8,False,cargo,medium,6.6,198.4,2024-01-28T15:00:00,2024-01-28T17:45:17.296855,-2.2824,-17.6464,0
511911094,3125,Palau,136.8,True,tanker,VLCC,7.7,139.7,2024-09-29T00:00:00,2024-09-29T20:54:29.336276,-6.4985,79.1356,1
613513508,12670,Cameroon,23.9,False,bulk_carrier,small,7.7,276.1,2024-04-02T21:00:00,2024-04-03T01:48:45.134147,26.0519,58.1468,0
563533142,1132,Singapore,101.7,False,tanker,small,8.9,183.9,2024-03-12T12:00:00,2024-03-12T16:04:33.946381,22.4874,69.9324,0
431223011,71,Japan,172.3,False,cargo,medium,8.8,56.9,2024-04-22T14:00:00,2024-04-22T16:10:31.079636,35.5934,2.4517,0
368086694,14447,USA,100.3,False,fishing,medium,11.0,179.6,2024-05-18T10:00:00,2024-05-18T12:58:27.932221,7.3747,118.5128,0
257211471,2657,Norway,2.0,False,tanker,large,8.3,282.6,2024-08-04T07:00:00,2024-08-04T13:10:32.774874,1.3325,-5.0941,0
218679017,6232,Germany,23.6,False,tanker,small,10.5,243.9,2024-03-28T13:00:00,2024-03-28T18:48:05.623696,43.0173,-20.734,0
432724415,3358,Japan,112.5,False,container,medium,5.0,165.7,2024-11-12T10:00:00,2024-11-12T10:06:00,44.4592,137.2803,0
511095618,16616,Palau,27.9,True,tanker,small,9.9,100.4,2024-11-09T15:00:00,2024-11-09T20:28:30.306105,36.7792,22.7496,0
441482619,19177,South Korea,88.4,False,cargo,small,11.3,17.1,2024-03-31T09:00:00,2024-03-31T10:14:27.958797,18.064,107.0836,0
235526982,3139,UK,29.3,False,tanker,large,7.8,108.3,2024-06-06T17:00:00,2024-06-06T20:24:43.030809,9.9218,-12.7763,0
538986592,5799,Marshall Islands,271.1,True,tanker,large,5.5,116.4,2024-11-25T19:00:00,2024-11-25T19:30:00,42.1857,131.9038,1
616322746,5883,Comoros,193.3,False,tanker,VLCC,5.1,329.2,2024-08-17T21:00:00,2024-08-18T10:25:47.721149,36.7893,21.9633,1
413186946,3294,China,24.8,False,cargo,small,11.2,80.9,2024-09-04T08:00:00,2024-09-04T08:06:00,44.1685,38.0252,0
303100987,4860,USA,9.6,False,fishing,small,12.9,160.4,2024-08-17T20:00:00,2024-08-17T22:02:34.453073,-9.7879,65.5821,0
368457347,14356,USA,2.0,False,container,medium,10.3,330.9,2024-11-02T14:00:00,2024-11-02T15:13:05.737164,12.7665,116.2501,0
219122864,12077,Denmark,71.7,False,container,medium,14.1,264.4,2024-09-16T07:00:00,2024-09-16T10:31:03.867336,54.1066,142.8931,0
303576333,16444,USA,36.5,False,cargo,VLCC,10.3,255.1,2024-08-04T01:00:00,2024-08-04T01:06:00,32.3434,-34.6938,0
357100323,11369,Panama,61.6,True,tanker,medium,10.3,135.8,2024-01-20T06:00:00,2024-01-20T10:44:47.245232,7.9413,67.9395,0
613464816,6104,Cameroon,161.0,True,cargo,medium,6.6,327.0,2024-11-29T15:00:00,2024-11-29T18:14:33.931314,75.4496,53.0307,1
237676757,260,Greece,24.1,False,cargo,medium,11.3,108.9,2024-07-15T18:00:00,2024-07-15T18:06:00,-3.4657,-14.4009,0
220153109,6521,Denmark,118.8,False,tanker,VLCC,14.5,337.3,2024-08-07T11:00:00,2024-08-07T13:06:56.926835,44.5363,37.6156,0
674316222,2594,Tanzania,114.7,False,tanker,small,7.5,53.2,2024-06-26T23:00:00,2024-06-27T00:09:21.865879,10.2256,117.0281,0
441906362,14243,South Korea,53.7,False,passenger,medium,4.9,6.5,2024-11-12T11:00:00,2024-11-12T11:06:00,5.7017,110.8414,0
369315761,14008,USA,13.4,False,tanker,large,6.3,244.0,2024-02-17T09:00:00,2024-02-17T13:51:49.288185,50.0104,135.3628,0
220896275,9478,Denmark,24.1,False,bulk_carrier,medium,19.5,85.3,2024-08-08T13:00:00,2024-08-08T16:09:50.361072,-3.8238,-14.5364,0
674573118,16873,Tanzania,52.3,True,tanker,medium,13.5,266.4,2024-08-21T16:00:00,2024-08-21T16:06:00,14.4469,117.8064,0
616359998,5541,Comoros,228.9,False,tanker,VLCC,3.4,294.8,2024-03-28T07:00:00,2024-03-29T08:33:45.435962,25.471,59.0552,1
626212149,422,Gabon,112.6,True,tanker,medium,2.9,194.5,2024-04-17T17:00:00,2024-04-18T00:06:11.702923,36.8087,22.0391,1
511262927,9593,Palau,75.0,False,container,medium,7.6,18.6,2024-10-10T13:00:00,2024-10-10T16:45:32.933073,18.1199,111.733,0
671795943,12202,Togo,2.0,False,tanker,large,7.7,3.2,2024-09-01T11:00:00,2024-09-01T11:06:00,49.9161,-31.9153,0
211598796,10067,Germany,116.4,False,cargo,large,11.4,150.9,2024-12-18T08:00:00,2024-12-18T10:56:58.053026,71.9875,49.1582,0
613029809,3957,Cameroon,117.0,False,tanker,large,3.5,182.8,2024-01-26T15:00:00,2024-01-27T05:51:24.392781,51.9799,130.075,1
671167530,5607,Togo,225.9,True,tanker,VLCC,5.3,61.6,2024-01-03T21:00:00,2024-01-04T18:20:00.352770,35.7633,-5.6749,1
432185677,17188,Japan,79.0,False,tanker,medium,9.0,23.3,2024-06-01T12:00:00,2024-06-01T17:01:42.837548,43.2152,-17.1175,0
616311416,4892,Comoros,45.7,False,cargo,VLCC,11.8,115.8,2024-11-14T06:00:00,2024-11-14T06:06:00,4.8135,-5.0639,0
613301731,1726,Cameroon,118.8,True,tanker,VLCC,3.4,55.3,2024-06-18T14:00:00,2024-06-20T05:43:18.976549,50.3661,138.1171,1
239147286,1185,Greece,161.9,False,bulk_carrier,large,10.0,44.6,2024-01-20T13:00:00,2024-01-22T04:04:05.113786,43.0855,36.7644,1
671362197,3486,Togo,82.7,False,container,large,9.9,129.4,2024-07-02T06:00:00,2024-07-02T14:19:40.348236,45.9117,-19.7837,0
241923632,10300,Greece,80.9,False,container,small,5.8,221.0,2024-03-06T21:00:00,2024-03-06T21:06:00,34.4879,-22.7855,0
440810843,14176,South Korea,31.4,False,tanker,medium,9.7,182.5,2024-06-06T00:00:00,2024-06-06T03:44:33.802502,6.024,108.7761,0
616577433,905,Comoros,234.9,True,tanker,medium,3.6,354.4,2024-09-28T10:00:00,2024-09-29T16:06:52.221047,45.0844,36.5081,1
432614312,13390,Japan,70.0,False,other,medium,17.3,240.7,2024-07-12T11:00:00,2024-07-12T15:45:46.550184,34.6158,18.8511,0
338020726,1858,USA,2.0,False,fishing,large,8.9,29.5,2024-04-30T07:00:00,2024-04-30T08:40:06.188774,36.7576,26.2248,0
511565939,10757,Palau,56.7,False,tanker,large,7.3,214.8,2024-12-11T14:00:00,2024-12-11T15:11:32.369677,5.5961,58.3558,0
257830076,1309,Norway,80.3,True,bulk_carrier,small,16.8,109.5,2024-04-17T13:00:00,2024-04-17T14:57:55.863264,-3.9815,1.649,0
414213897,6090,China,131.4,True,tanker,large,0.7,8.9,2024-11-11T13:00:00,2024-11-11T13:53:13.165550,36.4793,22.6348,1
616125141,2081,Comoros,174.0,True,tanker,large,4.0,265.1,2024-03-05T19:00:00,2024-03-06T04:42:43.166178,49.6123,137.4572,1
241451289,1440,Greece,78.1,False,passenger,medium,12.0,93.7,2024-03-03T10:00:00,2024-03-03T10:06:00,30.9725,-16.5851,0
511034887,7365,Palau,92.6,False,container,small,8.4,109.0,2024-05-05T06:00:00,2024-05-05T12:15:03.417265,2.4641,1.412,0
511329613,16520,Palau,10.7,False,passenger,medium,16.9,61.6,2024-03-10T09:00:00,2024-03-10T09:06:00,37.5749,-27.332,0
414149721,1445,China,59.1,False,tanker,VLCC,3.0,344.5,2024-01-09T19:00:00,2024-01-09T19:06:00,68.5191,42.2843,0
357796387,4358,Panama,57.2,False,fishing,medium,10.8,74.7,2024-11-07T08:00:00,2024-11-07T10:39:04.176442,11.7303,-7.9738,0
414850662,5689,China,13.2,False,container,VLCC,14.3,105.0,2024-12-29T23:00:00,2024-12-30T01:38:40.066099,1.5696,116.6415,0
413353082,2828,China,79.9,False,tanker,large,10.0,71.9,2024-01-15T08:00:00,2024-01-15T09:34:40.323081,33.2632,10.3602,0
211425476,15894,Germany,20.5,False,other,VLCC,4.2,340.6,2024-01-06T02:00:00,2024-01-06T02:29:20.691286,11.0331,115.8206,0
259438473,16322,Norway,2.0,False,tanker,medium,0.0,22.3,2024-01-15T21:00:00,2024-01-16T00:51:20.460266,44.8263,-25.0437,0
616982922,3439,Comoros,60.8,False,tanker,small,7.3,205.2,2024-10-10T01:00:00,2024-10-10T01:06:00,71.9665,24.6647,0
616196052,723,Comoros,43.5,False,tanker,medium,8.6,300.2,2024-04-18T02:00:00,2024-04-18T06:11:45.284735,45.311,-18.9128,0
636441256,45,Liberia,71.3,False,cargo,medium,13.2,47.9,2024-05-31T17:00:00,2024-05-31T18:18:16.841343,0.2902,62.2109,0
538158000,5210,Marshall Islands,139.4,True,tanker,medium,2.6,12.7,2024-02-26T07:00:00,2024-02-27T14:06:40.520681,36.6993,22.6274,1
412128486,2647,China,243.9,False,tanker,large,9.4,1.1,2024-11-12T14:00:00,2024-11-12T14:30:00,35.7189,-5.5546,1
613587473,3585,Cameroon,2.0,False,container,small,9.5,168.8,2024-05-28T09:00:00,2024-05-28T10:36:01.565919,37.8301,34.5464,0
259868300,10337,Norway,23.7,False,cargo,small,13.6,217.8,2024-10-09T13:00:00,2024-10-09T16:23:01.490371,-1.0833,-5.3338,0
233100462,4134,UK,66.8,False,bulk_carrier,large,12.3,98.3,2024-07-25T08:00:00,2024-07-25T08:06:00,12.4762,-9.8269,0
440046574,16207,South Korea,119.5,False,cargo,small,13.1,221.6,2024-04-12T09:00:00,2024-04-12T12:54:40.604319,15.3343,114.081,0
674040139,19980,Tanzania,27.5,False,other,small,14.2,209.6,2024-08-25T07:00:00,2024-08-25T08:07:46.911568,49.8992,-24.4339,0
613595702,1479,Cameroon,256.6,False,cargo,large,5.2,347.8,2024-02-15T07:00:00,2024-02-15T20:01:57.768898,36.3967,22.5411,1
671583242,693,Togo,154.0,False,tanker,large,7.1,266.4,2024-01-15T15:00:00,2024-01-17T05:15:21.403071,37.0365,22.2414,1
413643047,15870,China,41.4,False,container,small,2.4,229.0,2024-08-13T05:00:00,2024-08-13T10:54:06.601637,13.8743,107.2333,0
626229583,6366,Gabon,242.0,True,tanker,large,5.5,277.8,2024-08-02T19:00:00,2024-08-04T01:29:02.599230,45.6759,38.9579,1
440522351,19561,South Korea,24.2,False,tanker,large,16.4,307.4,2024-10-08T03:00:00,2024-10-08T06:12:01.856832,38.7784,-36.8789,0
565474672,12051,Singapore,44.4,False,cargo,medium,14.1,116.3,2024-08-23T08:00:00,2024-08-23T11:58:25.145190,3.5314,113.3806,0
626335355,882,Gabon,45.5,False,tanker,medium,17.0,10.5,2024-03-15T07:00:00,2024-03-15T12:20:31.629661,32.9812,8.3571,0
636291969,1302,Liberia,218.9,True,tanker,medium,4.5,171.7,2024-12-16T19:00:00,2024-12-17T17:24:23.166211,15.7268,107.9318,1
239877463,1349,Greece,2.0,False,cargo,small,1.2,212.6,2024-09-16T03:00:00,2024-09-16T08:57:35.447751,18.1719,106.0721,0
636477469,8389,Liberia,89.7,False,cargo,small,13.0,7.4,2024-06-21T00:00:00,2024-06-21T01:17:07.916214,35.2717,7.6515,0
616258641,3716,Comoros,145.3,True,tanker,large,4.1,78.0,2024-08-19T20:00:00,2024-08-20T17:33:29.527323,17.7439,118.1414,1
